time,x-acceleration,y-acceleration,z-acceleration
2.160,0.580,-0.520,0.008
2.180,0.684,-0.507,-0.013
2.200,0.794,-0.418,0.020
2.220,0.882,-0.363,-0.010
2.240,0.923,-0.210,-0.005
2.260,0.983,-0.209,0.026
2.280,0.976,-0.201,-0.050
2.300,0.928,-0.209,0.031
2.320,0.959,-0.204,-0.025
2.340,0.907,-0.275,-0.046
2.360,0.926,-0.315,-0.055
2.380,0.913,-0.327,-0.067
2.400,0.830,-0.374,-0.028
2.420,0.822,-0.399,-0.080
2.440,0.665,-0.377,-0.052
2.460,0.703,-0.421,-0.024
2.480,0.534,-0.433,-0.057
2.500,0.475,-0.423,0.001
2.520,0.475,-0.472,-0.015
2.540,0.442,-0.511,-0.013
2.560,0.428,-0.541,-0.005
2.580,0.520,-0.726,-0.005
2.600,0.543,-0.794,-0.008
2.620,0.557,-0.848,-0.000
2.640,0.557,-0.876,0.002
2.660,0.541,-0.863,0.003
2.680,0.531,-0.839,0.004
2.700,0.509,-0.801,-0.002
2.720,0.465,-0.737,-0.005
2.740,0.436,-0.686,-0.011
2.760,0.430,-0.637,-0.021
2.780,0.469,-0.655,-0.022
2.800,0.517,-0.692,-0.014
2.820,0.566,-0.717,-0.007
2.840,0.611,-0.740,-0.013
2.860,0.624,-0.738,-0.014
2.880,0.638,-0.719,-0.006
2.900,0.652,-0.700,-0.002
2.920,0.657,-0.669,-0.008
2.940,0.672,-0.642,-0.003
2.960,0.657,-0.603,-0.002
2.980,0.609,-0.543,-0.005
3.000,0.581,-0.491,-0.001
3.020,0.569,-0.434,0.001
3.040,0.559,-0.393,0.007
3.060,0.565,-0.406,0.009
3.080,0.549,-0.384,0.022
3.100,0.533,-0.385,0.029
3.120,0.587,-0.402,0.006
3.140,0.671,-0.455,0.011
3.160,0.724,-0.524,0.013
3.180,0.810,-0.662,0.014
3.200,0.834,-0.718,0.011
3.220,0.848,-0.777,0.007
3.240,0.849,-0.852,0.011
3.260,0.836,-0.852,-0.008
3.280,0.841,-0.898,-0.017
3.300,0.834,-0.894,-0.021
3.320,0.842,-0.905,-0.025
3.340,0.862,-0.909,-0.026
3.360,0.861,-0.879,-0.024
3.380,0.845,-0.847,-0.017
3.400,0.832,-0.821,-0.014
3.420,0.809,-0.763,-0.006
3.440,0.785,-0.704,-0.005
3.460,0.787,-0.687,-0.014
3.480,0.788,-0.690,-0.023
3.500,0.782,-0.684,-0.019
3.520,0.768,-0.680,-0.001
3.540,0.740,-0.714,0.005
3.560,0.722,-0.754,-0.006
3.580,0.692,-0.724,-0.007
3.600,0.686,-0.649,-0.006
3.620,0.679,-0.630,-0.009
3.640,0.690,-0.617,0.003
3.660,0.684,-0.637,0.011
3.680,0.652,-0.610,0.013
3.700,0.642,-0.636,0.002
3.720,0.626,-0.638,0.006
3.740,0.584,-0.603,0.024
3.760,0.572,-0.600,0.024
3.780,0.555,-0.597,0.015
3.800,0.521,-0.562,0.023
3.820,0.500,-0.547,0.018
3.840,0.466,-0.537,0.002
3.860,0.458,-0.547,-0.000
3.880,0.462,-0.574,0.009
3.900,0.389,-0.500,0.027
3.920,0.231,-0.290,0.023
3.940,0.105,-0.094,0.012
3.960,0.069,0.042,0.005
3.980,-0.004,0.155,0.074
4.000,0.107,0.033,0.015
4.020,0.134,0.038,0.002
4.040,0.098,-0.039,-0.002
4.060,0.164,-0.149,0.014
4.080,0.273,-0.195,0.045
4.100,0.392,-0.230,0.022
4.120,0.475,-0.282,0.012
4.140,0.449,-0.310,0.015
4.160,0.559,-0.372,-0.004
4.180,0.667,-0.341,0.001
4.200,0.584,-0.304,-0.021
4.220,0.664,-0.372,0.002
4.240,0.743,-0.411,0.008
4.260,0.733,-0.392,-0.005
4.280,0.729,-0.364,0.003
4.300,0.809,-0.472,-0.012
4.320,0.826,-0.518,-0.001
4.340,0.791,-0.476,-0.003
4.360,0.806,-0.550,-0.026
4.380,0.813,-0.582,0.012
4.400,0.819,-0.554,0.018
4.420,0.846,-0.562,-0.052
4.440,0.834,-0.546,-0.026
4.460,0.846,-0.547,-0.014
4.480,0.868,-0.566,-0.039
4.500,0.859,-0.565,-0.053
4.520,0.842,-0.551,-0.034
4.540,0.852,-0.558,-0.009
4.560,0.860,-0.603,-0.029
4.580,0.840,-0.611,-0.032
4.600,0.803,-0.589,0.004
4.620,0.759,-0.552,0.028
4.640,0.758,-0.568,0.005
4.660,0.777,-0.593,-0.020
4.680,0.783,-0.575,-0.029
4.700,0.779,-0.548,-0.023
4.720,0.828,-0.574,-0.024
4.740,0.923,-0.652,-0.052
4.760,0.942,-0.695,-0.063
4.780,0.975,-0.743,-0.052
4.800,1.046,-0.853,-0.047
4.820,1.093,-0.961,-0.060
4.840,1.045,-0.993,-0.058
4.860,0.990,-0.957,-0.046
4.880,0.956,-0.929,-0.048
4.900,0.977,-0.911,-0.050
4.920,1.065,-0.932,-0.042
4.940,1.078,-0.911,-0.030
4.960,1.039,-0.856,-0.021
4.980,1.023,-0.818,-0.037
5.000,1.009,-0.754,-0.055
5.020,0.955,-0.704,-0.056
5.040,0.910,-0.670,-0.046
5.060,0.891,-0.652,-0.031
5.080,0.862,-0.638,-0.012
5.100,0.817,-0.635,-0.005
5.120,0.756,-0.632,-0.005
5.140,0.716,-0.645,-0.001
5.160,0.677,-0.636,0.014
5.180,0.633,-0.619,0.013
5.200,0.594,-0.606,-0.007
5.220,0.547,-0.546,-0.006
5.240,0.493,-0.505,0.008
5.260,0.465,-0.498,0.024
5.280,0.516,-0.477,0.023
5.300,0.519,-0.508,0.018
5.320,0.463,-0.546,-0.004
5.340,0.446,-0.512,0.001
5.360,0.363,-0.432,-0.013
5.380,0.231,-0.291,-0.026
5.400,0.144,-0.085,-0.026
5.420,0.094,0.089,-0.032
5.440,-0.130,0.243,-0.047
5.460,0.186,-0.064,-0.000
5.480,0.076,0.308,-0.108
5.500,-0.201,0.473,-0.052
5.520,0.280,-0.001,0.027
5.540,0.280,-0.329,-0.019
5.560,0.257,-0.054,-0.018
5.580,0.353,-0.096,-0.002
5.600,0.366,-0.214,-0.104
5.620,0.440,-0.197,-0.032
5.640,0.532,-0.262,-0.041
5.660,0.621,-0.318,-0.039
5.680,0.684,-0.374,-0.053
5.700,0.735,-0.392,-0.072
5.720,0.723,-0.374,-0.054
5.740,0.717,-0.421,-0.033
5.760,0.769,-0.468,-0.054
5.780,0.806,-0.496,-0.068
5.800,0.810,-0.510,-0.046
5.820,0.790,-0.538,-0.018
5.840,0.769,-0.553,-0.032
5.860,0.786,-0.584,-0.047
5.880,0.788,-0.531,-0.029
5.900,0.790,-0.514,0.007
5.920,0.875,-0.587,-0.028
5.940,0.908,-0.554,-0.048
5.960,0.946,-0.506,-0.021
5.980,0.945,-0.470,-0.013
6.000,0.930,-0.441,-0.063
6.020,0.964,-0.433,-0.093
6.040,0.974,-0.404,-0.052
6.060,0.966,-0.365,-0.017
6.080,0.984,-0.374,-0.041
6.100,0.998,-0.388,-0.039
6.120,0.946,-0.358,-0.003
6.140,0.978,-0.381,-0.023
6.160,0.986,-0.405,-0.063
6.180,0.919,-0.379,-0.043
6.200,0.877,-0.377,0.005
6.220,0.934,-0.441,0.016
6.240,1.024,-0.573,-0.040
6.260,1.016,-0.648,-0.060
6.280,1.006,-0.696,-0.042
6.300,1.062,-0.821,-0.021
6.320,1.097,-1.014,-0.020
6.340,1.098,-1.026,-0.025
6.360,1.079,-0.921,-0.024
6.380,1.030,-0.851,-0.026
6.400,0.994,-0.779,-0.034
6.420,1.098,-0.787,-0.031
6.440,1.212,-0.804,-0.016
6.460,1.222,-0.775,-0.011
6.480,1.156,-0.718,-0.023
6.500,1.110,-0.675,-0.033
6.520,1.010,-0.585,-0.025
6.540,0.967,-0.568,-0.025
6.560,0.934,-0.560,-0.013
6.580,0.903,-0.565,0.009
6.600,0.859,-0.579,0.012
6.620,0.809,-0.600,0.016
6.640,0.775,-0.616,0.022
6.660,0.733,-0.577,0.031
6.680,0.655,-0.554,0.024
6.700,0.590,-0.524,0.019
6.720,0.541,-0.479,0.018
6.740,0.461,-0.437,0.032
6.760,0.413,-0.322,-0.003
6.780,0.381,-0.233,-0.008
6.800,0.397,-0.262,0.004
6.820,0.450,-0.296,-0.005
6.840,0.392,-0.292,-0.017
6.860,0.298,-0.258,-0.023
6.880,0.247,-0.187,-0.029
6.900,0.185,0.008,-0.023
6.920,0.036,0.107,-0.022
6.940,0.013,0.074,0.016
6.960,0.217,0.158,-0.017
6.980,0.008,0.403,-0.025
7.000,0.103,0.143,0.020
7.020,0.236,0.030,0.004
7.040,0.329,-0.018,0.014
7.060,0.423,-0.254,-0.004
7.080,0.479,-0.165,-0.022
7.100,0.474,-0.157,-0.011
7.120,0.538,-0.254,-0.031
7.140,0.588,-0.292,-0.016
7.160,0.630,-0.254,-0.026
7.180,0.679,-0.378,-0.028
7.200,0.707,-0.404,-0.003
7.220,0.701,-0.345,0.012
7.240,0.734,-0.406,-0.010
7.260,0.739,-0.458,-0.012
7.280,0.774,-0.470,0.016
7.300,0.747,-0.419,0.012
7.320,0.753,-0.451,-0.020
7.340,0.770,-0.483,0.017
7.360,0.775,-0.427,0.051
7.380,0.830,-0.451,0.015
7.400,0.873,-0.506,-0.017
7.420,0.889,-0.497,0.025
7.440,0.901,-0.479,0.043
7.460,0.863,-0.479,0.017
7.480,0.871,-0.479,0.000
7.500,0.889,-0.455,0.035
7.520,0.909,-0.429,0.056
7.540,0.933,-0.441,0.031
7.560,0.923,-0.433,0.006
7.580,0.899,-0.393,0.027
7.600,0.878,-0.362,0.045
7.620,0.920,-0.383,0.020
7.640,0.999,-0.436,-0.024
7.660,1.052,-0.440,-0.026
7.680,1.084,-0.450,0.018
7.700,1.150,-0.510,0.011
7.720,1.275,-0.633,-0.020
7.740,1.346,-0.699,0.009
7.760,1.410,-0.775,0.044
7.780,1.473,-0.847,0.036
7.800,1.449,-0.855,0.017
7.820,1.367,-0.778,0.006
7.840,1.315,-0.698,-0.000
7.860,1.313,-0.643,0.005
7.880,1.367,-0.613,0.010
7.900,1.318,-0.523,0.005
7.920,1.211,-0.448,-0.004
7.940,1.165,-0.449,0.003
7.960,1.104,-0.419,0.013
7.980,1.044,-0.414,0.021
8.000,0.999,-0.418,0.019
8.020,0.947,-0.432,0.017
8.040,0.897,-0.453,0.024
8.060,0.875,-0.486,0.025
8.080,0.818,-0.472,0.024
8.100,0.787,-0.483,0.027
8.120,0.747,-0.555,0.034
8.140,0.697,-0.552,0.044
8.160,0.570,-0.499,0.038
8.180,0.555,-0.478,0.033
8.200,0.526,-0.422,0.017
8.220,0.558,-0.414,0.006
8.240,0.504,-0.407,0.008
8.260,0.450,-0.395,0.006
8.280,0.289,-0.213,-0.001
8.300,0.110,-0.001,-0.014
8.320,0.010,0.104,-0.009
8.340,-0.245,-0.010,0.029
8.360,0.166,0.277,-0.134
8.380,-0.072,0.249,0.021
8.400,-0.060,0.097,0.049
8.420,0.014,0.240,0.049
8.440,0.245,-0.184,0.027
8.460,0.227,-0.173,-0.004
8.480,0.291,-0.062,0.028
8.500,0.377,-0.178,0.007
8.520,0.421,-0.199,0.031
8.540,0.493,-0.235,0.008
8.560,0.634,-0.323,0.005
8.580,0.655,-0.334,0.029
8.600,0.724,-0.358,0.009
8.620,0.729,-0.341,-0.011
8.640,0.755,-0.327,0.016
8.660,0.788,-0.393,0.039
8.680,0.811,-0.415,0.027
8.700,0.809,-0.398,0.018
8.720,0.793,-0.420,0.012
8.740,0.819,-0.455,0.013
8.760,0.822,-0.460,0.007
8.780,0.774,-0.434,0.004
8.800,0.783,-0.463,-0.017
8.820,0.855,-0.473,-0.017
8.840,0.891,-0.460,0.011
8.860,0.902,-0.461,0.011
8.880,0.926,-0.506,-0.020
8.900,0.928,-0.528,-0.029
8.920,0.888,-0.475,0.001
8.940,0.882,-0.435,-0.000
8.960,0.883,-0.413,-0.041
8.980,0.869,-0.364,-0.044
9.000,0.930,-0.313,-0.026
9.020,0.994,-0.312,-0.065
9.040,1.039,-0.302,-0.083
9.060,1.069,-0.300,-0.078
9.080,1.100,-0.322,-0.060
9.100,1.247,-0.436,-0.061
9.120,1.331,-0.492,-0.068
9.140,1.367,-0.525,-0.056
9.160,1.448,-0.596,-0.036
9.180,1.508,-0.675,-0.031
9.200,1.508,-0.694,-0.040
9.220,1.485,-0.656,-0.038
9.240,1.437,-0.603,-0.042
9.260,1.388,-0.551,-0.049
9.280,1.397,-0.511,-0.057
9.300,1.394,-0.456,-0.057
9.320,1.333,-0.410,-0.043
9.340,1.248,-0.374,-0.039
9.360,1.179,-0.375,-0.038
9.380,1.111,-0.380,-0.037
9.400,1.042,-0.373,-0.030
9.420,0.931,-0.386,-0.024
9.440,0.902,-0.443,-0.023
9.460,0.859,-0.464,-0.012
9.480,0.815,-0.477,0.005
9.500,0.769,-0.455,0.014
9.520,0.711,-0.463,0.009
9.540,0.638,-0.452,0.015
9.560,0.629,-0.423,0.026
9.580,0.640,-0.399,0.020
9.600,0.619,-0.378,0.012
9.620,0.586,-0.373,0.001
9.640,0.512,-0.357,0.005
9.660,0.440,-0.336,-0.001
9.680,0.314,-0.257,-0.014
9.700,0.157,-0.112,0.001
9.720,0.045,0.030,-0.004
9.740,-0.139,0.082,-0.042
9.760,0.100,0.315,0.006
9.780,-0.154,0.196,0.034
9.800,-0.216,0.134,0.015
9.820,0.333,-0.177,-0.068
9.840,0.247,-0.063,-0.008
9.860,0.364,-0.106,0.040
9.880,0.403,-0.063,0.011
9.900,0.527,-0.132,0.012
9.920,0.648,-0.163,-0.011
9.940,0.684,-0.160,0.021
9.960,0.749,-0.182,0.027
9.980,0.789,-0.217,-0.014
10.000,0.802,-0.203,-0.034
10.020,0.806,-0.181,0.020
10.040,0.794,-0.239,0.003
10.060,0.923,-0.273,-0.049
10.080,0.907,-0.227,-0.023
10.100,0.850,-0.234,0.021
10.120,0.929,-0.285,0.015
10.140,0.992,-0.288,-0.012
10.160,0.954,-0.285,0.014
10.180,0.944,-0.300,0.034
10.200,0.989,-0.322,0.011
10.220,0.964,-0.306,-0.015
10.240,0.963,-0.296,-0.006
10.260,1.007,-0.311,-0.013
10.280,1.036,-0.330,-0.052
10.300,0.998,-0.306,-0.055
10.320,0.933,-0.258,-0.024
10.340,0.905,-0.227,-0.018
10.360,0.926,-0.219,-0.051
10.380,0.950,-0.203,-0.064
10.400,0.935,-0.165,-0.052
10.420,0.930,-0.145,-0.037
10.440,1.075,-0.210,-0.054
10.460,1.238,-0.311,-0.080
10.480,1.269,-0.350,-0.067
10.500,1.330,-0.379,-0.031
10.520,1.511,-0.482,-0.044
10.540,1.642,-0.555,-0.056
10.560,1.663,-0.526,-0.034
10.580,1.685,-0.498,-0.026
10.600,1.696,-0.461,-0.039
10.620,1.655,-0.375,-0.042
10.640,1.588,-0.292,-0.036
10.660,1.390,-0.205,-0.046
10.680,1.307,-0.165,-0.058
10.700,1.205,-0.139,-0.059
10.720,1.126,-0.147,-0.073
10.740,1.100,-0.169,-0.080
10.760,1.057,-0.218,-0.077
10.780,0.986,-0.260,-0.065
10.800,0.949,-0.320,-0.063
10.820,0.927,-0.372,-0.055
10.840,0.861,-0.350,-0.034
10.860,0.809,-0.418,-0.033
10.880,0.742,-0.438,-0.014
10.900,0.661,-0.395,0.002
10.920,0.637,-0.440,0.005
10.940,0.642,-0.393,0.008
10.960,0.638,-0.385,0.028
10.980,0.552,-0.378,0.026
11.000,0.473,-0.392,0.016
11.020,0.383,-0.327,0.010
11.040,0.237,-0.178,0.031
11.060,0.012,-0.179,0.005
11.080,-0.196,0.161,0.043
11.100,-0.110,0.044,0.011
11.120,0.052,0.218,-0.053
11.140,-0.060,0.133,0.049
11.160,-0.012,-0.104,-0.030
11.180,0.057,0.078,-0.064
11.200,0.241,-0.105,0.018
11.220,0.336,-0.188,0.059
11.240,0.361,-0.188,-0.002
11.260,0.448,-0.242,-0.006
11.280,0.549,-0.295,0.010
11.300,0.619,-0.305,-0.000
11.320,0.672,-0.350,0.030
11.340,0.718,-0.352,0.008
11.360,0.736,-0.339,-0.001
11.380,0.673,-0.296,0.022
11.400,0.721,-0.330,0.035
11.420,0.782,-0.343,0.010
11.440,0.762,-0.312,0.004
11.460,0.752,-0.312,0.002
11.480,0.824,-0.356,-0.004
11.500,0.820,-0.356,-0.027
11.520,0.834,-0.347,0.000
11.540,0.904,-0.386,-0.017
11.560,0.971,-0.402,-0.044
11.580,1.011,-0.374,-0.005
11.600,0.998,-0.345,0.034
11.620,0.994,-0.367,0.003
11.640,0.993,-0.363,-0.020
11.660,1.012,-0.335,0.003
11.680,1.008,-0.299,0.014
11.700,0.972,-0.283,-0.026
11.720,0.956,-0.254,-0.047
11.740,0.994,-0.210,-0.021
11.760,0.994,-0.175,-0.002
11.780,1.000,-0.153,-0.031
11.800,1.041,-0.138,-0.056
11.820,1.100,-0.128,-0.022
11.840,1.145,-0.115,-0.000
11.860,1.258,-0.204,-0.023
11.880,1.353,-0.269,-0.073
11.900,1.371,-0.305,-0.046
11.920,1.395,-0.368,-0.009
11.940,1.477,-0.466,-0.005
11.960,1.434,-0.548,-0.038
11.980,1.425,-0.592,-0.039
12.000,1.316,-0.574,-0.039
12.020,1.198,-0.525,-0.051
12.040,1.135,-0.463,-0.041
12.060,1.205,-0.427,-0.030
12.080,1.315,-0.437,-0.038
12.100,1.304,-0.420,-0.046
12.120,1.238,-0.379,-0.038
12.140,1.220,-0.349,-0.019
12.160,1.177,-0.352,-0.016
12.180,1.136,-0.372,-0.021
12.200,1.093,-0.388,-0.012
12.220,1.060,-0.401,-0.006
12.240,1.032,-0.430,-0.012
12.260,0.953,-0.428,-0.021
12.280,0.881,-0.388,-0.031
12.300,0.845,-0.383,-0.029
12.320,0.816,-0.403,-0.032
12.340,0.771,-0.408,-0.039
12.360,0.746,-0.380,-0.022
12.380,0.715,-0.328,-0.017
12.400,0.692,-0.310,-0.015
12.420,0.656,-0.312,-0.012
12.440,0.568,-0.266,-0.025
12.460,0.437,-0.190,-0.018
12.480,0.313,-0.130,-0.008
12.500,0.135,-0.012,0.010
12.520,0.008,0.098,0.018
12.540,-0.120,0.095,0.052
12.560,-0.009,0.149,-0.189
12.580,0.072,0.350,-0.005
12.600,-0.247,0.216,-0.004
12.620,-0.128,0.025,0.030
12.640,-0.051,0.307,-0.013
12.660,0.240,0.044,-0.182
12.680,0.342,-0.274,-0.560
12.700,0.339,-0.081,-0.031
12.720,0.447,-0.074,0.026
12.740,0.559,-0.140,0.009
12.760,0.630,-0.177,-0.036
12.780,0.645,-0.125,-0.018
12.800,0.695,-0.173,-0.023
12.820,0.770,-0.211,-0.042
12.840,0.794,-0.162,-0.030
12.860,0.830,-0.172,-0.039
12.880,0.863,-0.229,-0.058
12.900,0.934,-0.230,-0.057
12.920,0.913,-0.185,-0.023
12.940,0.961,-0.193,-0.066
12.960,0.972,-0.222,-0.060
12.980,0.938,-0.210,-0.020
13.000,0.943,-0.198,-0.025
13.020,1.009,-0.183,-0.068
13.040,1.025,-0.190,-0.077
13.060,1.005,-0.187,-0.049
13.080,1.026,-0.179,-0.036
13.100,1.067,-0.204,-0.059
13.120,1.016,-0.186,-0.066
13.140,0.952,-0.160,-0.060
13.160,0.909,-0.166,-0.066
13.180,0.918,-0.186,-0.068
13.200,0.963,-0.203,-0.052
13.220,1.056,-0.218,-0.042
13.240,1.167,-0.299,-0.067
13.260,1.249,-0.350,-0.068
13.280,1.350,-0.380,-0.022
13.300,1.495,-0.437,-0.007
13.320,1.629,-0.516,-0.035
13.340,1.691,-0.529,-0.037
13.360,1.697,-0.489,-0.044
13.380,1.705,-0.446,-0.073
13.400,1.648,-0.382,-0.091
13.420,1.599,-0.298,-0.077
13.440,1.592,-0.249,-0.062
13.460,1.500,-0.183,-0.060
13.480,1.395,-0.144,-0.067
13.500,1.272,-0.136,-0.073
13.520,1.177,-0.133,-0.080
13.540,1.027,-0.141,-0.051
13.560,0.940,-0.171,-0.033
13.580,0.904,-0.234,-0.031
13.600,0.854,-0.249,-0.014
13.620,0.852,-0.277,-0.034
13.640,0.779,-0.265,-0.041
13.660,0.716,-0.248,-0.031
13.680,0.721,-0.258,-0.029
13.700,0.708,-0.264,-0.023
13.720,0.735,-0.233,-0.021
13.740,0.702,-0.233,-0.012
13.760,0.648,-0.254,-0.032
13.780,0.577,-0.251,-0.034
13.800,0.481,-0.193,-0.005
13.820,0.399,-0.151,0.009
13.840,0.320,-0.116,0.018
13.860,0.250,-0.079,0.038
13.880,0.173,0.009,0.049
13.900,0.086,0.111,0.056
13.920,0.053,0.154,0.057
13.940,-0.015,0.137,0.048
13.960,0.090,0.089,-0.004
13.980,0.148,0.036,0.031
14.000,0.213,-0.110,0.032
14.020,0.302,-0.102,-0.012
14.040,0.381,-0.103,0.019
14.060,0.462,-0.173,0.003
14.080,0.542,-0.202,-0.021
14.100,0.616,-0.207,-0.036
14.120,0.623,-0.183,-0.013
14.140,0.682,-0.234,0.020
14.160,0.739,-0.256,-0.011
14.180,0.761,-0.225,-0.023
14.200,0.788,-0.209,0.003
14.220,0.823,-0.217,0.001
14.240,0.888,-0.214,-0.019
14.260,0.881,-0.206,-0.001
14.280,0.890,-0.235,0.015
14.300,0.935,-0.299,0.010
14.320,0.959,-0.289,0.005
14.340,0.883,-0.215,0.007
14.360,0.857,-0.182,-0.007
14.380,0.964,-0.241,-0.047
14.400,0.997,-0.247,-0.022
14.420,0.984,-0.227,0.007
14.440,0.996,-0.273,-0.007
14.460,0.990,-0.289,-0.021
14.480,0.977,-0.291,-0.010
14.500,0.906,-0.279,0.011
14.520,0.871,-0.280,-0.004
14.540,0.927,-0.294,-0.035
14.560,0.949,-0.297,-0.048
14.580,0.960,-0.277,-0.046
14.600,1.057,-0.298,-0.047
14.620,1.240,-0.394,-0.057
14.640,1.417,-0.500,-0.067
14.660,1.579,-0.584,-0.061
14.680,1.658,-0.629,-0.047
14.700,1.711,-0.604,-0.040
14.720,1.636,-0.505,-0.050
14.740,1.605,-0.430,-0.057
14.760,1.575,-0.338,-0.053
14.780,1.432,-0.233,-0.034
14.800,1.332,-0.189,-0.036
14.820,1.218,-0.162,-0.032
14.840,1.144,-0.169,-0.029
14.860,1.118,-0.197,-0.027
14.880,1.137,-0.262,-0.014
14.900,1.045,-0.322,0.003
14.920,0.934,-0.335,0.040
14.940,0.873,-0.364,0.056
14.960,0.819,-0.401,0.030
14.980,0.729,-0.369,0.013
15.000,0.690,-0.340,0.023
15.020,0.672,-0.353,0.024
15.040,0.644,-0.365,0.006
15.060,0.634,-0.356,0.009
15.080,0.598,-0.323,0.008
15.100,0.524,-0.361,-0.001
15.120,0.425,-0.272,-0.012
15.140,0.367,-0.268,-0.002
15.160,0.336,-0.272,0.016
15.180,0.190,-0.187,0.038
15.200,-0.058,0.151,0.028
15.220,-0.090,0.077,0.050
15.240,0.109,0.187,-0.046
15.260,-0.050,0.165,0.034
15.280,-0.058,0.145,0.018
15.300,0.037,0.212,0.006
15.320,0.231,0.026,0.047
15.340,0.236,-0.236,-0.055
15.360,0.330,-0.176,0.023
15.380,0.429,-0.219,0.015
15.400,0.537,-0.261,-0.015
15.420,0.627,-0.324,-0.014
15.440,0.699,-0.383,-0.003
15.460,0.769,-0.363,-0.014
15.480,0.714,-0.300,-0.039
15.500,0.749,-0.335,-0.031
15.520,0.779,-0.294,-0.007
15.540,0.819,-0.261,-0.030
15.560,0.859,-0.310,-0.034
15.580,0.900,-0.361,-0.034
15.600,0.938,-0.353,-0.003
15.620,0.929,-0.313,-0.051
15.640,0.928,-0.342,-0.029
15.660,0.993,-0.365,-0.005
15.680,1.008,-0.343,-0.029
15.700,0.987,-0.280,-0.061
15.720,1.031,-0.263,-0.064
15.740,1.038,-0.246,-0.054
15.760,1.008,-0.258,-0.073
15.780,0.983,-0.246,-0.086
15.800,0.970,-0.245,-0.068
15.820,0.949,-0.221,-0.047
15.840,0.936,-0.210,-0.046
